uri,prefLabel,definition,altLabel,id
http://vocab.nerc.ac.uk/collection/P01/current/IC220880/,Concentration of arsenic {As CAS 7440-38-2} per unit dry weight of biota {Dreissena polymorpha (ITIS: 81339: WoRMS 181566) [Subcomponent: flesh]},The dry weight concentration of the specified analyte in the specified organism or part thereof.,DryWt_AS_SB_BE006782,SDN:P01::IC220880
http://vocab.nerc.ac.uk/collection/P01/current/PPT31G53/,Concentration of phosphorus-31 {31P} per unit volume of the water body [particulate >53um phase],"The amount (mass, moles or number of atoms) of the observed property in the specified particulate fraction.",Part31P_>53um,SDN:P01::PPT31G53
http://vocab.nerc.ac.uk/collection/P01/current/AHBDM097/,Ash-free dry weight biomass of Cryptochironomus rolli per unit area of the bed by identification by optical microscopy and gravimetric determination of loss on ignition,Unavailable,AHBDM097,SDN:P01::AHBDM097
http://vocab.nerc.ac.uk/collection/P01/current/CNDNAW01/,"Concentration of deoxyribonucleic acid {DNA CAS 9007-49-2} per unit volume of the water body [particulate >0.2um phase] by filtration, DNA extraction, PicoGreen staining and fluorometry",The mass of DNA contained in the particulate material from a unit volume of a water body retained on a filter with a pore size of 0.2um,Conc_DNA_>0.2um,SDN:P01::CNDNAW01
http://vocab.nerc.ac.uk/collection/P01/current/CF001MIX/,Concentration of copper {Cu CAS 7440-50-8} per unit wet weight of biota {Limanda limanda (ITIS: 172881: WoRMS 127139) [Subcomponent: muscle tissue]},The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_Cu_BE006608,SDN:P01::CF001MIX
http://vocab.nerc.ac.uk/collection/P01/current/KURTVIES/,Description of grain-size kurtosis of sediment by classification to a term from the Geo-Seas Particle Size Kurtosos Vocabulary (SDN:GS6::),A text term plus URI describing the grain-size distribution kurtosis of the sediment by visual comparisons with definitions in theGeo-Seas Particle Size Kurtosis controlled vocabulary,KurtSedVis,SDN:P01::KURTVIES
http://vocab.nerc.ac.uk/collection/P01/current/IRRDE445/,Downwelling vector irradiance as photons of electromagnetic radiation (445nm wavelength) in the water body by cosine-collector radiometer,Unavailable,SubsurE445,SDN:P01::IRRDE445
http://vocab.nerc.ac.uk/collection/P01/current/W2931210/,Concentration of monobutyltin {MBT butylstannane CAS 78763-54-9} per unit wet weight of biota {Sparus aurata (ITIS: 647901: WoRMS 151523) [Subcomponent: liver]},The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWtMBT_BE007322,SDN:P01::W2931210
http://vocab.nerc.ac.uk/collection/P01/current/N925S05Z/,Abundance of Ophiura albida (ITIS: 157426: WoRMS 124913) per unit area of the bed by sieving and picking under an optical microscope,Unavailable,N92505,SDN:P01::N925S05Z
http://vocab.nerc.ac.uk/collection/P01/current/ZBVV0022/,Ash-free dry weight biomass of Actinothoe (ITIS: 52694: WoRMS 100773) per unit area of the bed by identification by optical microscopy and gravimetric determination of loss on ignition,Unavailable,ZBVV0022,SDN:P01::ZBVV0022
http://vocab.nerc.ac.uk/collection/P01/current/DTMEX031/,Abundance of Rhizosolenia hebetata (ITIS: 2893: WoRMS 149070) per unit volume of experiment water sample by optical microscopy,Counts of a given biological entity using optical microscopy normalised to a specified volume of experimental water sample.,Abund(exp)_BE004872,SDN:P01::DTMEX031
http://vocab.nerc.ac.uk/collection/P01/current/IC002261/,"Concentration of 2,2',4,4',6-pentabromodiphenyl ether {BDE100 CAS 189084-64-8} per unit wet weight of biota {Zeus faber (ITIS: 166287: WoRMS 127427) [Subcomponent: muscle tissue]}",The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_BD100_MU_BE007601,SDN:P01::IC002261
http://vocab.nerc.ac.uk/collection/P01/current/P283M01Z/,Abundance of Pseudoschroederia antillarum per unit volume of the water body by optical microscopy,Unavailable,P28301,SDN:P01::P283M01Z
http://vocab.nerc.ac.uk/collection/P01/current/ASDMGA02/,Concentration standard deviation of magnesium {Mg CAS 7439-95-4} per unit volume of the atmosphere [aerosol >1um phase] by filtration and ion chromatography,The square root of the average of the squares of deviations about the mean of a set of values of the specified measurement.,SD_Mg_aerosol_>1um,SDN:P01::ASDMGA02
http://vocab.nerc.ac.uk/collection/P01/current/490LRXUU/,Upwelling radiance as energy (490nm wavelength) in the water body by radiance sensor,Radiance sensor array. Code with leading digit to be AVOIDED as it upsets NetCDF conventions.  Use available alternative with identical full_title.,Lu490,SDN:P01::490LRXUU
http://vocab.nerc.ac.uk/collection/P01/current/W2931366/,"Concentration of 2,4'-dichlorodiphenyltrichloroethane {o,p'-DDT CAS 789-02-6} per unit wet weight of biota {Perca fluviatilis (ITIS: 168470: WoRMS 151353) [Subcomponent: liver]}",The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWtoDDT_BE007135,SDN:P01::W2931366
http://vocab.nerc.ac.uk/collection/P01/current/AEC042CC/,"Concentration of soluble magnesium {soluble_Mg CAS 7439-95-4} per unit volume of the atmosphere [aerosol phase] by filtration, water leaching",The amount (mass or moles) of the specified chemical entity contained in aerosols within the specified size fraction isolated from a volume of atmosphere using the specified method.,soluble_Mg_aerosol_H2O_Leaching,SDN:P01::AEC042CC
http://vocab.nerc.ac.uk/collection/P01/current/P116M00Z/,Abundance of Triceratium (ITIS: 2739: WoRMS 149154) per unit volume of the water body by optical microscopy,Unavailable,P11600,SDN:P01::P116M00Z
http://vocab.nerc.ac.uk/collection/P01/current/IC220205/,"Concentration of 2,2',3,4,4'-pentabromodiphenyl ether {BDE85 CAS 182346-21-0} per unit wet weight of biota {Gadus morhua (ITIS: 164712: WoRMS 126436) [Subcomponent: muscle tissue]}",The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_BDE85_MU_BE006605,SDN:P01::IC220205
http://vocab.nerc.ac.uk/collection/P01/current/PIGNA723/,Absorbance of electromagnetic radiation (723nm wavelength) {light absorbance} by the suspended particulate material >GF/F [pigment phase] by filtration and spectrophotometry on residue before and after NaOCl bleaching and differencing of the measurements,Unavailable,SPMPigAbs723,SDN:P01::PIGNA723
http://vocab.nerc.ac.uk/collection/P01/current/ABSP570A/,Absorbance of electromagnetic radiation (570nm wavelength) {light absorbance} by the water body [dissolved plus reactive particulate phase] by spectrophotometry,Unavailable,WaterAbs_570nm_unfiltered,SDN:P01::ABSP570A
http://vocab.nerc.ac.uk/collection/P01/current/C561M00Z/,Biomass as carbon of Ormosella (ITIS: 46757) per unit volume of the water body by optical microscopy and computation of carbon biomass from abundance,Unavailable,Carb_C561M00Z,SDN:P01::C561M00Z
http://vocab.nerc.ac.uk/collection/P01/current/Z322M02Y/,Abundance of Pseudocalanus elongatus (ITIS: 85370: WoRMS 104515) [Stage: adult Sex: male] per unit volume of the water body by optical microscopy,Note that adult and C6 mean exactly the same thing for Copepods,Z322M02Y,SDN:P01::Z322M02Y
http://vocab.nerc.ac.uk/collection/P01/current/CSO88080/,Concentration of soluble phosphorus {soluble_P CAS 7723-14-0} per unit volume of the atmosphere [aerosol phase],A generic code for the quantity or mass of the specified substance in the aerosols normalised to one unit volume of atmosphere.,soluble_P_aerosol,SDN:P01::CSO88080
http://vocab.nerc.ac.uk/collection/P01/current/HGDWCF29/,Concentration of total mercury {total_Hg CAS 7439-97-6} per unit dry weight of biota {Gadus morhua (ITIS: 164712: WoRMS 126436)},The amount (mass or number of moles) of the specified analyte per unit weight of the specified organism or part thereof after water has been removed.,DryWtHg_BE002366,SDN:P01::HGDWCF29
http://vocab.nerc.ac.uk/collection/P01/current/ASAMAP01/,Signal return amplitude from the water body by moored acoustic doppler current profiler (ADCP),Unavailable,Amplitude,SDN:P01::ASAMAP01
http://vocab.nerc.ac.uk/collection/P01/current/ZBN00442/,Abundance of Ebalia cranchi (ITIS: 98384) per unit area of the bed by sieving and picking under an optical microscope,Unavailable,ZBN00442,SDN:P01::ZBN00442
http://vocab.nerc.ac.uk/collection/P01/current/CBIOM021/,Concentration of dibutyltin {DBT dibutylstannane CAS 1002-53-5} per unit dry weight of biota {Mytilus edulis (ITIS: 79454: WoRMS 140480)} by gas chromatography-atomic emission detection,The amount (mass or number of moles) of the specified analyte per unit weight of the specified organism or part thereof after water has been removed.,DryWtDBT_BE003538,SDN:P01::CBIOM021
http://vocab.nerc.ac.uk/collection/P01/current/MULBAR23/,Concentration of trans-nonachlor {CAS 39765-80-5} per unit dry weight of biota {Mullus barbatus (ITIS: 169419: WoRMS 126985)},The amount (mass or moles) of the specified analyte contained in unit mass of the dried specified organism or part thereof.,DryWt_CAS39765-80-5_BE007126,SDN:P01::MULBAR23
http://vocab.nerc.ac.uk/collection/P01/current/PCBBLSAZ/,"Concentration of 2,2',3,4,4',5'-hexachlorobiphenyl plus 2,3,3',4',5,6-hexachlorobiphenyl {PCB138+PCB163} per unit wet weight of biota {Limanda limanda (ITIS: 172881: WoRMS 127139) [Sex: female Size: length 200-249mm Subcomponent: liver]}",Unavailable,WetWt_PCB138+PCB163_BE006331,SDN:P01::PCBBLSAZ
http://vocab.nerc.ac.uk/collection/P01/current/C985M06Z/,Biomass as carbon of Strombidium conicoides (WoRMS 101288) per unit volume of the water body by optical microscopy and computation of carbon biomass from abundance,Unavailable,Carb_C985M06Z,SDN:P01::C985M06Z
http://vocab.nerc.ac.uk/collection/P01/current/CF097WME/,"Concentration of dibenzo(a,l)pyrene {CAS 191-30-0} per unit wet weight of biota {Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh]}",The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_CAS191-30-0_BE006336,SDN:P01::CF097WME
http://vocab.nerc.ac.uk/collection/P01/current/PRSTDH01/,Pressure (measured variable) exerted by the water body plus atmosphere by fixed half-tide pressure sensor and correction for drift,Half-tide pressure sensor measurement with mean and linear drift removed,DriftCorr1/2Tid_Press,SDN:P01::PRSTDH01
http://vocab.nerc.ac.uk/collection/P01/current/WWB07431/,Wet weight biomass of Hyalinoecia tubicola (ITIS: 66213: WoRMS 130464) per unit area of the bed by gravimetry,The total fresh mass of specimens of the specified biological entity observed in a given area of the floor of any body of water.,WetWtBiom_BE007431,SDN:P01::WWB07431
http://vocab.nerc.ac.uk/collection/P01/current/C373M00Z/,Biomass as carbon of Zygabikodinium (ITIS: 180934: WoRMS 109547) per unit volume of the water body by optical microscopy and computation of carbon biomass from abundance,Unavailable,Carb_C373M00Z,SDN:P01::C373M00Z
http://vocab.nerc.ac.uk/collection/P01/current/FRVMOD01/,Friction velocity of waves in the water body by model prediction,The shear stress in units of velocity exerted by waves in the water body,FrictionVelModel,SDN:P01::FRVMOD01
http://vocab.nerc.ac.uk/collection/P01/current/SPHPHPTX/,Concentration of phaeopigments {pheopigments} per unit wet volume of sediment by acetone extraction and high performance liquid chromatography (HPLC),Unavailable,SedPhaeo,SDN:P01::SPHPHPTX
http://vocab.nerc.ac.uk/collection/P01/current/BTERTOC4/,Concentration of 4-tert-octylphenol {CAS 140-66-9} per unit wet weight of biota {Mytilus galloprovincialis (ITIS: 79456: WoRMS 140481) [Subcomponent: flesh]},The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_CAS140-66-9_BE006569,SDN:P01::BTERTOC4
http://vocab.nerc.ac.uk/collection/P01/current/CBRMM053/,Concentration of bromodichloroacetic acid {CAS 71133-14-7} per unit volume of the water body [dissolved plus reactive particulate phase],Quantity or mass of the specified analyte contained in a specified volume of an unfiltered sample from any body of fresh or salt water.,Diss_CAS71133-14-7_Unfilt,SDN:P01::CBRMM053
http://vocab.nerc.ac.uk/collection/P01/current/FLUFWC02/,Concentration of fluoranthene {CAS 206-44-0} per unit volume of the water body [dissolved plus reactive particulate phase],Quantity or mass of the specified substance measured in a specified volume of an unfiltered sample from any body of fresh or salt water.,Diss_CAS206-44-0_Unfilt,SDN:P01::FLUFWC02
http://vocab.nerc.ac.uk/collection/P01/current/MMSESDP1/,"Concentration standard deviation of mycosporine sulfate ester {mycosporine sulphate ester} per unit volume of the water body [particulate >GF/F phase] by filtration, methanol extraction and high performance liquid chromatography (HPLC)",The square root of the average of the squares of deviations about the mean of a set of values of the specified measurement.,MAA_sulphate_ester_water>GF/F_SD_HPLCmeth,SDN:P01::MMSESDP1
http://vocab.nerc.ac.uk/collection/P01/current/MMETHYL7/,Concentration of 13-desmethyl spirolide c {CAS 334974-07-1} per unit wet weight of biota {Ruditapes (WoRMS 231748) [Subcomponent: flesh]},The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_CAS334974-07-1_BE010324,SDN:P01::MMETHYL7
http://vocab.nerc.ac.uk/collection/P01/current/ROXIN2F2/,Concentration of dinophysistoxin-2 (free) {CAS 139933-46-3} per unit wet weight of biota {Mimachlamys varia nivea (WoRMS 393741) [Subcomponent: flesh]},The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_CAS139933-46-3_BE010322,SDN:P01::ROXIN2F2
http://vocab.nerc.ac.uk/collection/P01/current/W2930475/,Concentration of chrysene + triphenylene per unit wet weight of biota {Sparus aurata (ITIS: 647901: WoRMS 151523) [Subcomponent: muscle tissue]},The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWtCAS218-01-9+CAS217-59-4_BE007325,SDN:P01::W2930475
http://vocab.nerc.ac.uk/collection/P01/current/IC000409/,"Concentration of 2,2',3,4,4',5'-hexachlorobiphenyl {PCB138 CAS 35065-28-2} per unit wet weight of biota {Anguilla anguilla (ITIS: 161128: WoRMS 126281) [Subcomponent: muscle tissue]}",The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_CB138_MU_BE006784,SDN:P01::IC000409
http://vocab.nerc.ac.uk/collection/P01/current/SPMA687A/,Absorbance of electromagnetic radiation (687nm wavelength) {light absorbance} by the suspended particulate material >GF/F by filtration and spectrophotometry,Spectrophotometric scan on GF/F filtered material,SPMA687A,SDN:P01::SPMA687A
http://vocab.nerc.ac.uk/collection/P01/current/CF195WPP/,"Concentration of 2,4,4'-trichlorobiphenyl {PCB28 CAS 7012-37-5} per unit wet weight of biota {Pleuronectes platessa (ITIS: 172902: WoRMS 127143) [Sex: male Subcomponent: liver]}",The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_PCB28_BE006657,SDN:P01::CF195WPP
http://vocab.nerc.ac.uk/collection/P01/current/M017WSD2/,Concentration of dichloroacetonitrile {CAS 3018-12-0} per unit wet weight of sediment <2000um,The quantity or mass of the specified analyte contained in a unit mass of wet sediment sieved through a 2 millimetre mesh.,Conc_CAS3018-12-0_wetsed<2000um,SDN:P01::M017WSD2
